13,4,0,Il,assiégea,0,0,512,,
13,4,0,Ils,assiégèrent,0,0,0,,
13,4,0,J',assiégeai,0,0,512,,
13,4,0,Nous,assiégeâmes,0,0,2048,,
13,4,0,Tu,assiégeas,0,0,512,,
13,4,0,Vous,assiégeâtes,0,0,2048,,
13,5,0,Il,assiège,0,0,2176,,
13,5,0,Ils,assiègent,0,0,256,,
13,5,0,J',assiège,0,0,2176,,
13,5,0,Tu,assièges,0,0,2176,,
13,5,0,Nous,assiégions,0,0,,,
13,5,0,Vous,assiégiez,0,0,,,
13,6,0,Il,assiégeât,0,0,512,,
13,6,0,Ils,assiégeassent,0,0,1024,,
13,6,0,J',assiégeasse,0,0,512,,
13,6,0,Nous,assiégeassions,0,0,2048,,
13,6,0,Tu,assiégeasses,0,0,512,,
13,6,0,Vous,assiégeassiez,0,0,2048,,
13,7,0,Nous,assiégerions,0,0,,,
13,7,0,J',assiégerais,0,0,,,
13,7,0,Vous,assiégeriez,0,0,,,
13,7,0,Tu,assiégerais,0,0,,,
13,7,0,Ils,assiégeraient,0,0,,,
13,7,0,Il,assiégerait,0,0,,,
13,9,0,assiégeant,,0,0,128,,
13,10,0,,assiégé,0,0,0,,
13,20,0,assiéger,,0,0,0,,
14,1,0,Nous,commençons,0,0,2048,,
14,1,0,Je,commence,0,0,,,
14,1,0,Vous,commencez,0,0,,,
14,1,0,Tu,commences,0,0,,,
14,1,0,Ils,commencent,0,0,,,
14,1,0,Il,commence,0,0,,,
14,2,0,Nous,commencerons,0,0,,,
14,2,0,Je,commencerai,0,0,,,
14,2,0,Vous,commencerez,0,0,,,
14,2,0,Tu,commenceras,0,0,,,
14,2,0,Ils,commenceront,0,0,,,
14,2,0,Il,commencera,0,0,,,
14,3,0,Il,commençait,0,0,512,,
14,3,0,Ils,commençaient,0,0,1024,,
14,3,0,Je,commençais,0,0,512,,
14,3,0,Tu,commençais,0,0,512,,
14,3,0,Nous,commencions,0,0,,,
14,3,0,Vous,commenciez,0,0,,,
14,4,0,Il,commença,0,0,512,,
14,4,0,Ils,commencèrent,0,0,0,,
14,4,0,Je,commençai,0,0,512,,
14,4,0,Nous,commençâmes,0,0,2048,,
14,4,0,Tu,commenças,0,0,512,,
14,4,0,Vous,commençâtes,0,0,2048,,
14,5,0,Nous,commencions,0,0,,,
14,5,0,Je,commence,0,0,,,
14,5,0,Vous,commenciez,0,0,,,
14,5,0,Tu,commences,0,0,,,
14,5,0,Ils,commencent,0,0,,,
14,5,0,Il,commence,0,0,,,
14,6,0,Il,commençât,0,0,512,,
14,6,0,Ils,commençassent,0,0,1024,,
14,6,0,Je,commençasse,0,0,512,,
14,6,0,Nous,commençassions,0,0,2048,,
14,6,0,Tu,commençasses,0,0,512,,
14,6,0,Vous,commençassiez,0,0,2048,,
14,7,0,Nous,commencerions,0,0,,,
14,7,0,Je,commencerais,0,0,,,
14,7,0,Vous,commenceriez,0,0,,,
14,7,0,Tu,commencerais,0,0,,,
14,7,0,Ils,commenceraient,0,0,,,
14,7,0,Il,commencerait,0,0,,,
14,9,0,commençant,0,0,0,64,,
14,10,0,commencé,,0,0,,,
14,20,0,commencer,,0,0,0,,
15,1,0,Nous,créons,0,0,,,
15,1,0,Je,crée,0,0,,,
15,1,0,Vous,créez,0,0,,,
15,1,0,Tu,crées,0,0,,,
15,1,0,Ils,créent,0,0,,,
15,1,0,Il,crée,0,0,,,
15,2,0,Nous,créerons,0,0,,,
15,2,0,Je,créerai,0,0,,,
15,2,0,Vous,créerez,0,0,,,
15,2,0,Tu,créeras,0,0,,,
15,2,0,Ils,créeront,0,0,,,
15,2,0,Il,créera,0,0,,,
15,3,0,Nous,créions,0,0,,,
15,3,0,Je,créais,0,0,,,
15,3,0,Vous,créiez,0,0,,,
15,3,0,Tu,créais,0,0,,,
15,3,0,Ils,créaient,0,0,,,
15,3,0,Il,créait,0,0,,,
15,4,0,Nous,créâmes,0,0,,,
15,4,0,Je,créai,0,0,,,
15,4,0,Vous,créâtes,0,0,,,
15,4,0,Tu,créas,0,0,,,
15,4,0,Ils,créèrent,0,0,,,
15,4,0,Il,créa,0,0,,,
15,5,0,Nous,créions,0,0,,,
15,5,0,Je,crée,0,0,,,
15,5,0,Vous,créiez,0,0,,,
15,5,0,Tu,crées,0,0,,,
15,5,0,Ils,créent,0,0,,,
15,5,0,Il,crée,0,0,,,
15,6,0,Nous,créassions,0,0,,,
15,6,0,Je,créasse,0,0,,,
15,6,0,Vous,créassiez,0,0,,,
15,6,0,Tu,créasses,0,0,,,
15,6,0,Ils,créassent,0,0,,,
15,6,0,Il,créât,0,0,,,
15,7,0,Nous,créerions,0,0,,,
15,7,0,Je,créerais,0,0,,,
15,7,0,Vous,créeriez,0,0,,,
15,7,0,Tu,créerais,0,0,,,
15,7,0,Ils,créeraient,0,0,,,
15,7,0,Il,créerait,0,0,,,
15,9,0,créant,,0,0,0,,
15,10,0,créé,,0,0,,,
15,20,0,créer,,0,0,0,,
16,1,0,Il,emploie,0,0,1280,,
16,1,0,Ils,emploient,0,0,512,,
16,1,0,J',emploie,0,0,1280,,
16,1,0,Tu,emploies,0,0,256,,
16,1,0,Nous,employons,0,0,,,
16,1,0,Vous,employez,0,0,,,
16,2,0,Il,emploiera,0,0,256,,
16,2,0,Ils,emploieront,0,0,512,,
16,2,0,J',emploierai,0,0,256,,
16,2,0,Nous,emploierons,0,0,1024,,
16,2,0,Tu,emploieras,0,0,256,,
16,2,0,Vous,emploierez,0,0,1024,,
16,3,0,Nous,employions,0,0,,,

16,3,0,J',employais,0,0,,,
16,3,0,Vous,employiez,0,0,,,
16,3,0,Tu,employais,0,0,,,
16,3,0,Ils,employaient,0,0,,,
16,3,0,Il,employait,0,0,,,

16,4,0,Nous,employâmes,0,0,,,
16,4,0,J',employai,0,0,,,
16,4,0,Vous,employâtes,0,0,,,
16,4,0,Tu,employas,0,0,,,
16,4,0,Ils,employèrent,0,0,,,
