colno,verb id,tense id,aux id,person no,person,conjugation,stem,end,irregularS,irregularE,specialCalc,specialCase
7833,85,6,3,1S,Je,sortisse,sort,isse,,,0,
7834,85,6,3,2S,Tu,sortisses,sort,isses,,,0,
7835,85,6,3,3S,Il,sortît,sort,ît,,,0,
7836,85,6,3,3P,Ils,sortissent,sort,issent,,,0,
7837,85,6,3,1P,Nous,sortissions,sort,issions,,,0,
7838,85,6,3,2P,Vous,sortissiez,sort,issiez,,,0,
7848,85,9,3,,,sortant,sort,ant,,,0,
7849,85,10,3,,,sorti(s),sort,i(s),,,0,
9014,85,10,3,,,sortie(s),sort,ie(s),0,0,0,
7907,86,2,2,1S,Je,suivrai,suivr,ai,1,,0,
7908,86,2,2,2S,Tu,suivras,suivr,as,1,,0,
7909,86,2,2,3S,Il,suivra,suivr,a,1,,0,
7910,86,2,2,3P,Ils,suivront,suivr,ont,1,,0,
7911,86,2,2,1P,Nous,suivrons,suivr,ons,1,,0,
7912,86,2,2,2P,Vous,suivrez,suivr,ez,1,,0,
7937,86,7,2,1S,Je,suivrais,suivr,ais,1,,0,
7938,86,7,2,2S,Tu,suivrais,suivr,ais,1,,0,
7939,86,7,2,3S,Il,suivrait,suivr,ait,1,,0,
7940,86,7,2,3P,Ils,suivraient,suivr,aient,1,,0,
7941,86,7,2,1P,Nous,suivrions,suivr,ions,1,,0,
7942,86,7,2,2P,Vous,suivriez,suivr,iez,1,,0,
7901,86,1,2,1S,Je,suis,sui,s,1,,0,
7902,86,1,2,2S,Tu,suis,sui,s,1,,0,
7903,86,1,2,3S,Il,suit,sui,t,1,,0,
7904,86,1,2,3P,Ils,suivent,suiv,ent,,,0,
7905,86,1,2,1P,Nous,suivons,suiv,ons,,,0,
7906,86,1,2,2P,Vous,suivez,suiv,ez,,,0,
7925,86,5,2,1S,Je,suive,suiv,e,,,0,
7926,86,5,2,2S,Tu,suives,suiv,es,,,0,
7927,86,5,2,3S,Il,suive,suiv,e,,,0,
7928,86,5,2,3P,Ils,suivent,suiv,ent,,,0,
7929,86,5,2,1P,Nous,suivions,suiv,ions,,,0,
7930,86,5,2,2P,Vous,suiviez,suiv,iez,,,0,
7913,86,3,2,1S,Je,suivais,suiv,ais,,,0,
7914,86,3,2,2S,Tu,suivais,suiv,ais,,,0,
7915,86,3,2,3S,Il,suivait,suiv,ait,,,0,
7916,86,3,2,3P,Ils,suivaient,suiv,aient,,,0,
7917,86,3,2,1P,Nous,suivions,suiv,ions,,,0,
7918,86,3,2,2P,Vous,suiviez,suiv,iez,,,0,
7919,86,4,2,1S,Je,suivis,suiv,is,,,0,
7920,86,4,2,2S,Tu,suivis,suiv,is,,,0,
7921,86,4,2,3S,Il,suivit,suiv,it,,,0,
7922,86,4,2,3P,Ils,suivirent,suiv,irent,,,0,
7923,86,4,2,1P,Nous,suivîmes,suiv,îmes,,,0,
7924,86,4,2,2P,Vous,suivîtes,suiv,îtes,,,0,
7931,86,6,2,1S,Je,suivisse,suiv,isse,,,0,
7932,86,6,2,2S,Tu,suivisses,suiv,isses,,,0,
7933,86,6,2,3S,Il,suivît,suiv,ît,,,0,
7934,86,6,2,3P,Ils,suivissent,suiv,issent,,,0,
7935,86,6,2,1P,Nous,suivissions,suiv,issions,,,0,
7936,86,6,2,2P,Vous,suivissiez,suiv,issiez,,,0,
7946,86,9,2,,,suivant,suiv,ant,0,,0,
7947,86,10,2,,,suivi(s),suiv,i(s),,,0,
9015,86,10,2,,,suivie(s),suiv,ie(s),0,0,0,
8005,87,2,2,1S,Je,surseoirai,surseoir,ai,,,0,
8006,87,2,2,2S,Tu,surseoiras,surseoir,as,,,0,
8007,87,2,2,3S,Il,surseoira,surseoir,a,,,0,
8008,87,2,2,3P,Ils,surseoiront,surseoir,ont,,,0,
8009,87,2,2,1P,Nous,surseoirons,surseoir,ons,,,0,
8010,87,2,2,2P,Vous,surseoirez,surseoir,ez,,,0,
8035,87,7,2,1S,Je,surseoirais,surseoir,ais,,,0,
8036,87,7,2,2S,Tu,surseoirais,surseoir,ais,,,0,
8037,87,7,2,3S,Il,surseoirait,surseoir,ait,,,0,
8038,87,7,2,3P,Ils,surseoiraient,surseoir,aient,,,0,
8039,87,7,2,1P,Nous,surseoirions,surseoir,ions,,,0,
8040,87,7,2,2P,Vous,surseoiriez,surseoir,iez,,,0,
7999,87,1,2,1S,Je,sursois,sursoi,s,1,,0,
8000,87,1,2,2S,Tu,sursois,sursoi,s,1,,0,
8001,87,1,2,3S,Il,sursoit,sursoi,t,1,,0,
8002,87,1,2,3P,Ils,sursoient,sursoi,ent,1,,0,
8003,87,1,2,1P,Nous,sursoyons,sursoy,ons,1,,0,
8004,87,1,2,2P,Vous,sursoyez,sursoy,ez,1,,0,
8023,87,5,2,1S,Je,sursoie,sursoi,e,,,0,
8024,87,5,2,2S,Tu,sursoies,sursoi,es,,,0,
8025,87,5,2,3S,Il,sursoie,sursoi,e,,,0,
8026,87,5,2,3P,Ils,sursoient,sursoi,ent,,,0,
8027,87,5,2,1P,Nous,sursoyions,sursoy,ions,,,0,
8028,87,5,2,2P,Vous,sursoyiez,sursoy,iez,,,0,
8011,87,3,2,1S,Je,sursoyais,sursoy,ais,,,0,
8012,87,3,2,2S,Tu,sursoyais,sursoy,ais,,,0,
8013,87,3,2,3S,Il,sursoyait,sursoy,ait,,,0,
8014,87,3,2,3P,Ils,sursoyaient,sursoy,aient,,,0,
8015,87,3,2,1P,Nous,sursoyions,sursoy,ions,,,0,
8016,87,3,2,2P,Vous,sursoyiez,sursoy,iez,,,0,
8017,87,4,2,1S,Je,sursis,surs,is,1,,0,
8018,87,4,2,2S,Tu,sursis,surs,is,1,,0,
8019,87,4,2,3S,Il,sursit,surs,it,1,,0,
8020,87,4,2,3P,Ils,sursirent,surs,irent,1,,0,
8021,87,4,2,1P,Nous,sursîmes,surs,îmes,1,,0,
8022,87,4,2,2P,Vous,sursîtes,surs,îtes,1,,0,
8029,87,6,2,1S,Je,sursisse,surs,isse,,,0,
8030,87,6,2,2S,Tu,sursisses,surs,isses,,,0,
8031,87,6,2,3S,Il,sursît,surs,ît,,,0,
8032,87,6,2,3P,Ils,sursissent,surs,issent,,,0,
8033,87,6,2,1P,Nous,sursissions,surs,issions,,,0,
8034,87,6,2,2P,Vous,sursissiez,surs,issiez,,,0,
8044,87,9,2,,,sursoyant,sursoy,ant,0,,0,
8045,87,10,2,,,sursis,surs,is,1,,0,
9016,87,10,2,,,sursise(s),surs,ise(s),1,0,0,
8103,88,2,2,1S,Je,tiendrai,tiendr,ai,1,,0,
8104,88,2,2,2S,Tu,tiendras,tiendr,as,1,,0,
8105,88,2,2,3S,Il,tiendra,tiendr,a,1,,0,
8106,88,2,2,3P,Ils,tiendront,tiendr,ont,1,,0,
8107,88,2,2,1P,Nous,tiendrons,tiendr,ons,1,,0,
8108,88,2,2,2P,Vous,tiendrez,tiendr,ez,1,,0,
8133,88,7,2,1S,Je,tiendrais,tiendr,ais,1,,0,
8134,88,7,2,2S,Tu,tiendrais,tiendr,ais,1,,0,
8135,88,7,2,3S,Il,tiendrait,tiendr,ait,1,,0,
8136,88,7,2,3P,Ils,tiendraient,tiendr,aient,1,,0,
8137,88,7,2,1P,Nous,tiendrions,tiendr,ions,1,,0,
8138,88,7,2,2P,Vous,tiendriez,tiendr,iez,1,,0,
8097,88,1,2,1S,Je,tiens,tien,s,1,,0,
8098,88,1,2,2S,Tu,tiens,tien,s,1,,0,
8099,88,1,2,3S,Il,tient,tien,t,1,,0,
8100,88,1,2,3P,Ils,tiennent,tienn,ent,1,,0,
8101,88,1,2,1P,Nous,tenons,ten,ons,,,0,
8102,88,1,2,2P,Vous,tenez,ten,ez,,,0,
8121,88,5,2,1S,Je,tienne,tienn,e,,,0,
8122,88,5,2,2S,Tu,tiennes,tienn,es,,,0,
8123,88,5,2,3S,Il,tienne,tienn,e,,,0,
8124,88,5,2,3P,Ils,tiennent,tienn,ent,,,0,
8125,88,5,2,1P,Nous,tenions,ten,ions,1,,0,
8126,88,5,2,2P,Vous,teniez,ten,iez,1,,0,
8109,88,3,2,1S,Je,tenais,ten,ais,,,0,
8110,88,3,2,2S,Tu,tenais,ten,ais,,,0,
8111,88,3,2,3S,Il,tenait,ten,ait,,,0,
8112,88,3,2,3P,Ils,tenaient,ten,aient,,,0,
8113,88,3,2,1P,Nous,tenions,ten,ions,,,0,
8114,88,3,2,2P,Vous,teniez,ten,iez,,,0,
8115,88,4,2,1S,Je,tins,t,ins,1,1,0,
8116,88,4,2,2S,Tu,tins,t,ins,1,1,0,
8117,88,4,2,3S,Il,tint,t,int,1,1,0,
8118,88,4,2,3P,Ils,tinrent,t,inrent,1,1,0,
8119,88,4,2,1P,Nous,tînmes,t,înmes,1,1,0,
8120,88,4,2,2P,Vous,tîntes,t,întes,1,1,0,
8127,88,6,2,1S,Je,tinsse,t,insse,,1,0,
8128,88,6,2,2S,Tu,tinsses,t,insses,,1,0,
8129,88,6,2,3S,Il,tînt,t,înt,,1,0,
8130,88,6,2,3P,Ils,tinssent,t,inssent,,1,0,
8131,88,6,2,1P,Nous,tinssions,t,inssions,,1,0,
8132,88,6,2,2P,Vous,tinssiez,t,inssiez,,1,0,
8142,88,9,2,,,tenant,ten,ant,,,0,
8143,88,10,2,,,tenu(s),ten,u(s),,1,0,
9017,88,10,2,,,tenue(s),ten,ue(s),0,1,0,
8201,89,2,2,1S,Je,trairai,trair,ai,1,,0,
8202,89,2,2,2S,Tu,trairas,trair,as,1,,0,
8203,89,2,2,3S,Il,traira,trair,a,1,,0,
8204,89,2,2,3P,Ils,trairont,trair,ont,1,,0,
8205,89,2,2,1P,Nous,trairons,trair,ons,1,,0,
8206,89,2,2,2P,Vous,trairez,trair,ez,1,,0,
8219,89,7,2,1S,Je,trairais,trair,ais,1,,0,
8220,89,7,2,2S,Tu,trairais,trair,ais,1,,0,
8221,89,7,2,3S,Il,trairait,trair,ait,1,,0,
8222,89,7,2,3P,Ils,trairaient,trair,aient,1,,0,
8223,89,7,2,1P,Nous,trairions,trair,ions,1,,0,
8224,89,7,2,2P,Vous,trairiez,trair,iez,1,,0,
8195,89,1,2,1S,Je,trais,trai,s,,,0,
8196,89,1,2,2S,Tu,trais,trai,s,,,0,
8197,89,1,2,3S,Il,trait,trai,t,,,0,
8198,89,1,2,3P,Ils,traient,trai,ent,,,0,
8199,89,1,2,1P,Nous,trayons,tray,ons,1,,0,
8200,89,1,2,2P,Vous,trayez,tray,ez,1,,0,
8213,89,5,2,1S,Je,traie,trai,e,,,0,
8214,89,5,2,2S,Tu,traies,trai,es,,,0,
8215,89,5,2,3S,Il,traie,trai,e,,,0,
8216,89,5,2,3P,Ils,traient,trai,ent,,,0,
8217,89,5,2,1P,Nous,trayions,tray,ions,,,0,
8218,89,5,2,2P,Vous,trayiez,tray,iez,,,0,
8207,89,3,2,1S,Je,trayais,tray,ais,,,0,
8208,89,3,2,2S,Tu,trayais,tray,ais,,,0,
8209,89,3,2,3S,Il,trayait,tray,ait,,,0,
8210,89,3,2,3P,Ils,trayaient,tray,aient,,,0,
8211,89,3,2,1P,Nous,trayions,tray,ions,,,0,
8212,89,3,2,2P,Vous,trayiez,tray,iez,,,0,
8228,89,9,2,,,trayant,tray,ant,,,0,
8229,89,10,2,,,trait(s),trai,t(s),,1,0,
9018,89,10,2,,,traite(s),trai,te(s),0,1,0,
8287,90,2,2,1S,Je,vaincrai,vaincr,ai,1,,0,
8288,90,2,2,2S,Tu,vaincras,vaincr,as,1,,0,
8289,90,2,2,3S,Il,vaincra,vaincr,a,1,,0,
8290,90,2,2,3P,Ils,vaincront,vaincr,ont,1,,0,
8291,90,2,2,1P,Nous,vaincrons,vaincr,ons,1,,0,
8292,90,2,2,2P,Vous,vaincrez,vaincr,ez,1,,0,
8317,90,7,2,1S,Je,vaincrais,vaincr,ais,1,,0,
8318,90,7,2,2S,Tu,vaincrais,vaincr,ais,1,,0,
8319,90,7,2,3S,Il,vaincrait,vaincr,ait,1,,0,
8320,90,7,2,3P,Ils,vaincraient,vaincr,aient,1,,0,
8321,90,7,2,1P,Nous,vaincrions,vaincr,ions,1,,0,
8322,90,7,2,2P,Vous,vaincriez,vaincr,iez,1,,0,
8281,90,1,2,1S,Je,vaincs,vainc,s,,,0,
8282,90,1,2,2S,Tu,vaincs,vainc,s,,,0,
8283,90,1,2,3S,Il,vainc,vainc,,1,,0,
8284,90,1,2,3P,Ils,vainquent,vainqu,ent,1,,0,
8285,90,1,2,1P,Nous,vainquons,vainqu,ons,1,,0,
8286,90,1,2,2P,Vous,vainquez,vainqu,ez,1,,0,
8305,90,5,2,1S,Je,vainque,vainqu,e,,,0,
8306,90,5,2,2S,Tu,vainques,vainqu,es,,,0,
8307,90,5,2,3S,Il,vainque,vainqu,e,,,0,
8308,90,5,2,3P,Ils,vainquent,vainqu,ent,,,0,
8309,90,5,2,1P,Nous,vainquions,vainqu,ions,,,0,
8310,90,5,2,2P,Vous,vainquiez,vainqu,iez,,,0,
8293,90,3,2,1S,Je,vainquais,vainqu,ais,,,0,
8294,90,3,2,2S,Tu,vainquais,vainqu,ais,,,0,
8295,90,3,2,3S,Il,vainquait,vainqu,ait,,,0,
8296,90,3,2,3P,Ils,vainquaient,vainqu,aient,,,0,
8297,90,3,2,1P,Nous,vainquions,vainqu,ions,,,0,
8298,90,3,2,2P,Vous,vainquiez,vainqu,iez,,,0,
8299,90,4,2,1S,Je,vainquis,vainqu,is,,,0,
8300,90,4,2,2S,Tu,vainquis,vainqu,is,,,0,
8301,90,4,2,3S,Il,vainquit,vainqu,it,,,0,
8302,90,4,2,3P,Ils,vainquirent,vainqu,irent,,,0,
8303,90,4,2,1P,Nous,vainquîmes,vainqu,îmes,,,0,
8304,90,4,2,2P,Vous,vainquîtes,vainqu,îtes,,,0,
8311,90,6,2,1S,Je,vainquisse,vainqu,isse,,,0,
8312,90,6,2,2S,Tu,vainquisses,vainqu,isses,,,0,
8313,90,6,2,3S,Il,vainquît,vainqu,ît,,,0,
8314,90,6,2,3P,Ils,vainquissent,vainqu,issent,,,0,
8315,90,6,2,1P,Nous,vainquissions,vainqu,issions,,,0,
8316,90,6,2,2P,Vous,vainquissiez,vainqu,issiez,,,0,
8326,90,9,2,,,vainquant,vainqu,ant,,,0,
8327,90,10,2,,,vaincu(s),vainc,u(s),,,0,
9019,90,10,2,,,vaincue(s),vainc,ue(s),0,0,0,
8385,91,2,2,1S,Je,vaudrai,vaudr,ai,1,,0,
8386,91,2,2,2S,Tu,vaudras,vaudr,as,1,,0,
8387,91,2,2,3S,Il,vaudra,vaudr,a,1,,0,
8388,91,2,2,3P,Ils,vaudront,vaudr,ont,1,,0,
8389,91,2,2,1P,Nous,vaudrons,vaudr,ons,1,,0,
8390,91,2,2,2P,Vous,vaudrez,vaudr,ez,1,,0,
8415,91,7,2,1S,Je,vaudrais,vaudr,ais,1,,0,
8416,91,7,2,2S,Tu,vaudrais,vaudr,ais,1,,0,
8417,91,7,2,3S,Il,vaudrait,vaudr,ait,1,,0,
8418,91,7,2,3P,Ils,vaudraient,vaudr,aient,1,,0,
8419,91,7,2,1P,Nous,vaudrions,vaudr,ions,1,,0,
8420,91,7,2,2P,Vous,vaudriez,vaudr,iez,1,,0,
8379,91,1,2,1S,Je,vaux,vau,x,1,,0,
8380,91,1,2,2S,Tu,vaux,vau,x,1,,0,
8381,91,1,2,3S,Il,vaut,vau,t,1,,0,
8382,91,1,2,3P,Ils,valent,val,ent,,,0,
8383,91,1,2,1P,Nous,valons,val,ons,,,0,
8384,91,1,2,2P,Vous,valez,val,ez,,,0,
8403,91,5,2,1S,Je,vaille,vaill,e,1,,0,
8404,91,5,2,2S,Tu,vailles,vaill,es,1,,0,
8405,91,5,2,3S,Il,vaille,vaill,e,1,,0,
8406,91,5,2,3P,Ils,vaillent,vaill,ent,1,,0,
8407,91,5,2,1P,Nous,valions,val,ions,,,0,
8408,91,5,2,2P,Vous,valiez,val,iez,,,0,
8391,91,3,2,1S,Je,valais,val,ais,,,0,
8392,91,3,2,2S,Tu,valais,val,ais,,,0,
8393,91,3,2,3S,Il,valait,val,ait,,,0,
8394,91,3,2,3P,Ils,valaient,val,aient,,,0,
8395,91,3,2,1P,Nous,valions,val,ions,,,0,
8396,91,3,2,2P,Vous,valiez,val,iez,,,0,
8397,91,4,2,1S,Je,valus,val,us,,,0,
8398,91,4,2,2S,Tu,valus,val,us,,,0,
8399,91,4,2,3S,Il,valut,val,ut,,,0,
8400,91,4,2,3P,Ils,valurent,val,urent,,,0,
8401,91,4,2,1P,Nous,valûmes,val,ûmes,,,0,
8402,91,4,2,2P,Vous,valûtes,val,ûtes,,,0,
8409,91,6,2,1S,Je,valusse,val,usse,,,0,
8410,91,6,2,2S,Tu,valusses,val,usses,,,0,
8411,91,6,2,3S,Il,valût,val,ût,,,0,
8412,91,6,2,3P,Ils,valussent,val,ussent,,,0,
8413,91,6,2,1P,Nous,valussions,val,ussions,,,0,
8414,91,6,2,2P,Vous,valussiez,val,ussiez,,,0,
8424,91,9,2,,,valant,val,ant,,,0,
8425,91,10,2,,,valu(s),val,u(s),,0,0,
9020,91,10,2,,,value(s),val,ue(s),0,0,0,
8483,92,2,3,1S,Je,viendrai,viendr,ai,1,,0,
8484,92,2,3,2S,Tu,viendras,viendr,as,1,,0,
8485,92,2,3,3S,Il,viendra,viendr,a,1,,0,
8486,92,2,3,3P,Ils,viendront,viendr,ont,1,,0,
8487,92,2,3,1P,Nous,viendrons,viendr,ons,1,,0,
8488,92,2,3,2P,Vous,viendrez,viendr,ez,1,,0,
8513,92,7,3,1S,Je,viendrais,viendr,ais,1,,0,
8514,92,7,3,2S,Tu,viendrais,viendr,ais,1,,0,
8515,92,7,3,3S,Il,viendrait,viendr,ait,1,,0,
8516,92,7,3,3P,Ils,viendraient,viendr,aient,1,,0,
8517,92,7,3,1P,Nous,viendrions,viendr,ions,1,,0,
8518,92,7,3,2P,Vous,viendriez,viendr,iez,1,,0,
8477,92,1,3,1S,Je,viens,vien,s,1,,0,
8478,92,1,3,2S,Tu,viens,vien,s,1,,0,
8479,92,1,3,3S,Il,vient,vien,t,1,,0,
8480,92,1,3,3P,Ils,viennent,vienn,ent,1,,0,
8481,92,1,3,1P,Nous,venons,ven,ons,,,0,
8482,92,1,3,2P,Vous,venez,ven,ez,,,0,
8501,92,5,3,1S,Je,vienne,vienn,e,,,0,
8502,92,5,3,2S,Tu,viennes,vienn,es,,,0,
8503,92,5,3,3S,Il,vienne,vienn,e,,,0,
8504,92,5,3,3P,Ils,viennent,vienn,ent,,,0,
8505,92,5,3,1P,Nous,venions,ven,ions,1,,0,
8506,92,5,3,2P,Vous,veniez,ven,iez,1,,0,
8489,92,3,3,1S,Je,venais,ven,ais,,,0,
8490,92,3,3,2S,Tu,venais,ven,ais,,,0,
8491,92,3,3,3S,Il,venait,ven,ait,,,0,
8492,92,3,3,3P,Ils,venaient,ven,aient,,,0,
8493,92,3,3,1P,Nous,venions,ven,ions,,,0,
8494,92,3,3,2P,Vous,veniez,ven,iez,,,0,
8495,92,4,3,1S,Je,vins,v,ins,1,1,0,
8496,92,4,3,2S,Tu,vins,v,ins,1,1,0,
8497,92,4,3,3S,Il,vint,v,int,1,1,0,
8498,92,4,3,3P,Ils,vinrent,v,inrent,1,1,0,
8499,92,4,3,1P,Nous,vînmes,v,înmes,1,1,0,
8500,92,4,3,2P,Vous,vîntes,v,întes,1,1,0,
8507,92,6,3,1S,Je,vinsse,v,insse,,1,0,
8508,92,6,3,2S,Tu,vinsses,v,insses,,1,0,
8509,92,6,3,3S,Il,vînt,v,înt,,1,0,
8510,92,6,3,3P,Ils,vinssent,v,inssent,,1,0,
8511,92,6,3,1P,Nous,vinssions,v,inssions,,1,0,
8512,92,6,3,2P,Vous,vinssiez,v,inssiez,,1,0,
8522,92,9,3,,,venant,ven,ant,,,0,
8523,92,10,3,,,venu(s),ven,u(s),,1,0,
9021,92,10,3,,,venue(s),ven,ue(s),0,1,0,
8581,93,2,2,1S,Je,vêtirai,vêtir,ai,,,0,
8582,93,2,2,2S,Tu,vêtiras,vêtir,as,,,0,
8583,93,2,2,3S,Il,vêtira,vêtir,a,,,0,
8584,93,2,2,3P,Ils,vêtiront,vêtir,ont,,,0,
8585,93,2,2,1P,Nous,vêtirons,vêtir,ons,,,0,
8586,93,2,2,2P,Vous,vêtirez,vêtir,ez,,,0,
8611,93,7,2,1S,Je,vêtirais,vêtir,ais,,,0,
8612,93,7,2,2S,Tu,vêtirais,vêtir,ais,,,0,
8613,93,7,2,3S,Il,vêtirait,vêtir,ait,,,0,
8614,93,7,2,3P,Ils,vêtiraient,vêtir,aient,,,0,
8615,93,7,2,1P,Nous,vêtirions,vêtir,ions,,,0,
8616,93,7,2,2P,Vous,vêtiriez,vêtir,iez,,,0,
8575,93,1,2,1S,Je,vêts,vêt,s,,,0,
8576,93,1,2,2S,Tu,vêts,vêt,s,,,0,
8577,93,1,2,3S,Il,vêt,vêt,,,,0,
8578,93,1,2,3P,Ils,vêtent,vêt,ent,,,0,
8579,93,1,2,1P,Nous,vêtons,vêt,ons,,,0,
8580,93,1,2,2P,Vous,vêtez,vêt,ez,,,0,
8599,93,5,2,1S,Je,vête,vêt,e,,,0,
8600,93,5,2,2S,Tu,vêtes,vêt,es,,,0,
8601,93,5,2,3S,Il,vête,vêt,e,,,0,
8602,93,5,2,3P,Ils,vêtent,vêt,ent,,,0,
8603,93,5,2,1P,Nous,vêtions,vêt,ions,,,0,
8604,93,5,2,2P,Vous,vêtiez,vêt,iez,,,0,
8587,93,3,2,1S,Je,vêtais,vêt,ais,,,0,
8588,93,3,2,2S,Tu,vêtais,vêt,ais,,,0,
8589,93,3,2,3S,Il,vêtait,vêt,ait,,,0,
8590,93,3,2,3P,Ils,vêtaient,vêt,aient,,,0,
8591,93,3,2,1P,Nous,vêtions,vêt,ions,,,0,
8592,93,3,2,2P,Vous,vêtiez,vêt,iez,,,0,
8593,93,4,2,1S,Je,vêtis,vêt,is,,,0,
8594,93,4,2,2S,Tu,vêtis,vêt,is,,,0,
8595,93,4,2,3S,Il,vêtit,vêt,it,,,0,
8596,93,4,2,3P,Ils,vêtirent,vêt,irent,,,0,
8597,93,4,2,1P,Nous,vêtîmes,vêt,îmes,,,0,
8598,93,4,2,2P,Vous,vêtîtes,vêt,îtes,,,0,
8605,93,6,2,1S,Je,vêtisse,vêt,isse,,,0,
8606,93,6,2,2S,Tu,vêtisses,vêt,isses,,,0,
8607,93,6,2,3S,Il,vêtît,vêt,ît,,,0,
8608,93,6,2,3P,Ils,vêtissent,vêt,issent,,,0,
8609,93,6,2,1P,Nous,vêtissions,vêt,issions,,,0,
8610,93,6,2,2P,Vous,vêtissiez,vêt,issiez,,,0,
8620,93,9,2,,,vêtant,vêt,ant,,,0,
8621,93,10,2,,,vêtu(s),vêt,u(s),,,0,
9022,93,10,2,,,vêtue(s),vêt,ue(s),0,0,0,
8679,94,2,2,1S,Je,vivrai,vivr,ai,1,,0,
8680,94,2,2,2S,Tu,vivras,vivr,as,1,,0,
8681,94,2,2,3S,Il,vivra,vivr,a,1,,0,
8682,94,2,2,3P,Ils,vivront,vivr,ont,1,,0,
8683,94,2,2,1P,Nous,vivrons,vivr,ons,1,,0,
8684,94,2,2,2P,Vous,vivrez,vivr,ez,1,,0,
8709,94,7,2,1S,Je,vivrais,vivr,ais,1,,0,
8710,94,7,2,2S,Tu,vivrais,vivr,ais,1,,0,
8711,94,7,2,3S,Il,vivrait,vivr,ait,1,,0,
8712,94,7,2,3P,Ils,vivraient,vivr,aient,1,,0,
8713,94,7,2,1P,Nous,vivrions,vivr,ions,1,,0,
8714,94,7,2,2P,Vous,vivriez,vivr,iez,1,,0,
8673,94,1,2,1S,Je,vis,vi,s,1,,0,
8674,94,1,2,2S,Tu,vis,vi,s,1,,0,
8675,94,1,2,3S,Il,vit,vi,t,1,,0,
8676,94,1,2,3P,Ils,vivent,viv,ent,,,0,
8677,94,1,2,1P,Nous,vivons,viv,ons,,,0,
8678,94,1,2,2P,Vous,vivez,viv,ez,,,0,
8697,94,5,2,1S,Je,vive,viv,e,,,0,
8698,94,5,2,2S,Tu,vives,viv,es,,,0,
8699,94,5,2,3S,Il,vive,viv,e,,,0,
8700,94,5,2,3P,Ils,vivent,viv,ent,,,0,
8701,94,5,2,1P,Nous,vivions,viv,ions,,,0,
8702,94,5,2,2P,Vous,viviez,viv,iez,,,0,
8685,94,3,2,1S,Je,vivais,viv,ais,,,0,
8686,94,3,2,2S,Tu,vivais,viv,ais,,,0,
8687,94,3,2,3S,Il,vivait,viv,ait,,,0,
8688,94,3,2,3P,Ils,vivaient,viv,aient,,,0,
8689,94,3,2,1P,Nous,vivions,viv,ions,,,0,
8690,94,3,2,2P,Vous,viviez,viv,iez,,,0,
8691,94,4,2,1S,Je,vécus,véc,us,1,,0,
8692,94,4,2,2S,Tu,vécus,véc,us,1,,0,
8693,94,4,2,3S,Il,vécut,véc,ut,1,,0,
8694,94,4,2,3P,Ils,vécurent,véc,urent,1,,0,
8695,94,4,2,1P,Nous,vécûmes,véc,ûmes,1,,0,
8696,94,4,2,2P,Vous,vécûtes,véc,ûtes,1,,0,
8703,94,6,2,1S,Je,vécusse,véc,usse,,,0,
8704,94,6,2,2S,Tu,vécusses,véc,usses,,,0,
8705,94,6,2,3S,Il,vécût,véc,ût,,,0,
8706,94,6,2,3P,Ils,vécussent,véc,ussent,,,0,
8707,94,6,2,1P,Nous,vécussions,véc,ussions,,,0,
8708,94,6,2,2P,Vous,vécussiez,véc,ussiez,,,0,
8718,94,9,2,,,vivant,viv,ant,,,0,
8719,94,10,2,,,vécu(s),véc,u(s),1,,0,
9023,94,10,2,,,vécue(s),véc,ue(s),1,0,0,
8777,95,2,2,1S,Je,verrai,verr,ai,1,,0,
8778,95,2,2,2S,Tu,verras,verr,as,1,,0,
8779,95,2,2,3S,Il,verra,verr,a,1,,0,
8780,95,2,2,3P,Ils,verront,verr,ont,1,,0,
8781,95,2,2,1P,Nous,verrons,verr,ons,1,,0,
8782,95,2,2,2P,Vous,verrez,verr,ez,1,,0,
8807,95,7,2,1S,Je,verrais,verr,ais,1,,0,
8808,95,7,2,2S,Tu,verrais,verr,ais,1,,0,
8809,95,7,2,3S,Il,verrait,verr,ait,1,,0,
8810,95,7,2,3P,Ils,verraient,verr,aient,1,,0,
8811,95,7,2,1P,Nous,verrions,verr,ions,1,,0,
8812,95,7,2,2P,Vous,verriez,verr,iez,1,,0,
8771,95,1,2,1S,Je,vois,voi,s,1,,0,
8772,95,1,2,2S,Tu,vois,voi,s,1,,0,
8773,95,1,2,3S,Il,voit,voi,t,1,,0,
8774,95,1,2,3P,Ils,voient,voi,ent,1,,0,
8775,95,1,2,1P,Nous,voyons,voy,ons,1,,0,
8776,95,1,2,2P,Vous,voyez,voy,ez,1,,0,
8795,95,5,2,1S,Je,voie,voi,e,,,0,
8796,95,5,2,2S,Tu,voies,voi,es,,,0,
8797,95,5,2,3S,Il,voie,voi,e,,,0,
8798,95,5,2,3P,Ils,voient,voi,ent,,,0,
8799,95,5,2,1P,Nous,voyions,voy,ions,,,0,
8800,95,5,2,2P,Vous,voyiez,voy,iez,,,0,
8783,95,3,2,1S,Je,voyais,voy,ais,,,0,
8784,95,3,2,2S,Tu,voyais,voy,ais,,,0,
8785,95,3,2,3S,Il,voyait,voy,ait,,,0,
8786,95,3,2,3P,Ils,voyaient,voy,aient,,,0,
8787,95,3,2,1P,Nous,voyions,voy,ions,,,0,
8788,95,3,2,2P,Vous,voyiez,voy,iez,,,0,
8789,95,4,2,1S,Je,vis,v,is,1,,0,
8790,95,4,2,2S,Tu,vis,v,is,1,,0,
